"PROD_ID","dia","qty","preco","hora","mes","semana","dia_da_semana_num","C1","C2","C3","C4","C5","C6"
"P6",37,55,1665.56,8,2,5,5,1888,1759.2,1888,NA,NA,1999
"P6",18,4,1898.98,20,1,2,7,1940,1995.9,1979,NA,NA,2369.9
"P6",17,9,1898.98,20,1,2,6,1940,1996.2,1979,NA,NA,2369.9
"P6",23,14,1893.48,20,1,3,5,1936,1936,1936,2199,NA,1999.9
"P6",22,14,1894,20,1,3,4,1949,1938,1938,2199,NA,1999.9
"P6",12,15,1896.5,8,1,2,1,1897.99,NA,NA,NA,NA,2799.9
"P6",36,18,1887,20,2,5,4,1888,2199,1888,NA,NA,1999
"P6",36,18,1887,20,2,5,4,1887.99,1887.99,1887.98,2199,NA,1999.9
"P6",47,2,2399,8,2,7,1,2199,1999,1859,2199,NA,1999
"P6",40,8,1886.65,20,2,6,1,1886.99,1886.99,1886.99,2199,NA,1999.9
"P6",40,8,1886.65,20,2,6,1,1886.98,1869.15,1859,NA,NA,1999
"P6",71,17,1799,20,3,10,4,1858.89,1859,1859,1599,NA,2379.87
"P6",71,17,1799,8,3,10,4,1858.97,1859,1859,1599,NA,2379.87
"P6",71,17,1799,20,3,10,4,1858.89,1859,1859,1599,NA,2379.87
"P6",71,17,1799,20,3,10,4,1798.99,1798.99,1798.99,NA,NA,1989
"P6",222,8,1677,8,8,32,1,1799,1799,1798.99,NA,NA,NA
"P6",222,8,1677,8,8,32,1,1583.12,1619.1,1798.99,NA,NA,NA
"P6",222,8,1677,8,8,32,1,1666.99,1619.1,1592.1,NA,NA,1977.65
"P6",169,4,1755.765,20,6,24,4,1908,1789.9,1789.9,NA,NA,NA
"P6",169,4,1755.765,20,6,24,4,1829.9,1829.9,1829.9,1699,NA,1999
"P6",169,4,1755.765,8,6,24,4,1797.77,1788.89,1788.89,NA,NA,NA
"P6",169,4,1755.765,8,6,24,4,1797.77,1788.89,1788.89,NA,NA,NA
"P6",169,4,1755.765,20,6,24,4,1908,1789.9,1789.9,NA,NA,NA
"P6",25,5,1893.35,20,1,3,7,1936,1936,1936,2199,NA,1999.9
"P6",56,3,2399,20,2,8,3,1883.9,1883.9,1883.9,NA,NA,1998
"P6",56,3,2399,20,2,8,3,1979.1,1979.1,1635.34,2199,NA,2099
"P6",56,3,2399,20,2,8,3,1869.15,1869.15,1544.49,1869.15,NA,2099
"P6",56,3,2399,20,2,8,3,1883.9,1883.9,1883.9,NA,NA,1998
"P6",20,10,1894.5,8,1,3,2,1998,1756.39,1979,NA,NA,2369.9
"P6",63,135,1703.41,8,3,9,3,1878.99,1879,1879,NA,NA,2379.87
"P6",63,135,1703.41,8,3,9,3,1878.99,1879,1879,NA,NA,2379.87
"P6",63,135,1703.41,20,3,9,3,1829.9,1829.9,1829.9,NA,NA,1989
"P6",63,135,1703.41,20,3,9,3,2199,1879,NA,NA,NA,2379.87
"P6",63,135,1703.41,20,3,9,3,1829.9,1829.9,1829.9,NA,NA,1989
"P6",63,135,1703.41,20,3,9,3,2199,1879,NA,NA,NA,2379.87
"P6",63,135,1703.41,8,3,9,3,1878.89,1878.89,1878.89,NA,NA,1989
"P6",63,135,1703.41,8,3,9,3,1878.89,1878.89,1878.89,NA,NA,1989
"P6",29,2,1893.12,14,1,4,4,1926,1926,1898,1799,NA,1999.9
"P6",29,2,1893.12,14,1,4,4,1926,1895.99,1895.99,NA,NA,2199
"P6",18,4,1898.98,20,1,2,7,1949,1949,1949,2199,NA,2158
"P6",14,7,1895.4,20,1,2,3,1896.73,1898.98,1896.73,1799,NA,2159.1
"P6",29,2,1893.12,14,1,4,4,1926,1668.47,1668.47,NA,NA,2199
"P6",51,4,2399,8,2,7,5,1884.95,1859,1859,NA,NA,2099
"P6",25,5,1893.35,8,1,3,7,1936,1936,1936,2199,NA,1999.9
"P6",23,14,1893.48,20,1,3,5,1947.94,1705.26,1937.75,NA,NA,2369.9
"P6",22,14,1894,8,1,3,4,1897.75,1714.22,1753.18,NA,NA,2369.9
"P6",25,5,1893.35,20,1,3,7,1979.1,1669.36,1897,NA,NA,2369.9
"P6",15,13,1898.98,20,1,2,4,1999,1796.67,1796.67,NA,NA,2369.9
"P6",23,14,1893.48,20,1,3,5,1947.94,1937.79,1937.75,NA,NA,2369.9
"P6",14,7,1895.4,8,1,2,3,1899,1797.3,1797.3,NA,NA,2799.9
"P6",71,17,1799,8,3,10,4,1858.97,1859,1859,1599,NA,2379.87
"P6",71,17,1799,8,3,10,4,1858.77,1858.77,1858.77,NA,NA,1989
"P6",44,5,2399,20,2,6,5,1994,1994,1886,2199,NA,1998
"P6",44,5,2399,8,2,6,5,1884.9,1869.15,1859,2155.02,NA,1999
"P6",77,8,1749,20,3,11,3,1899,1859,1859,1599,NA,2379.87
"P6",67,1,2399,15,3,9,7,1877,1499,1877,NA,NA,1989
"P6",67,1,2399,8,3,9,7,1868,1868,1868,NA,NA,1989
"P6",67,1,2399,8,3,9,7,1868,1868,1868,NA,NA,1989
"P6",67,1,2399,15,3,9,7,2199,1979.1,1859,1979.1,NA,2379.87
"P6",51,4,2399,8,2,7,5,1989,1989,1989,NA,NA,1998
"P6",40,8,1886.65,8,2,6,1,1887.96,1887.96,1887.96,2199,NA,1999.9
"P6",40,8,1886.65,8,2,6,1,1887.96,1887.96,1887.96,2199,NA,1999.9
"P6",40,8,1886.65,8,2,6,1,1887,2199,1859,NA,NA,1999
"P6",40,8,1886.65,8,2,6,1,1887,1869.15,1859,NA,NA,1999
"P6",223,9,1674,8,8,32,2,1583.12,1619.1,1673.9,NA,NA,NA
"P6",221,6,1677,20,8,31,7,1668.97,1709.05,1592.1,NA,NA,1977.65
"P6",221,6,1677,20,8,31,7,1668.97,1619.1,1592.1,NA,NA,1977.65
"P6",223,9,1674,8,8,32,2,1663.89,1709.05,1592.1,NA,NA,1977.65
"P6",221,6,1677,20,8,31,7,1799,1799,1799,NA,NA,NA
"P6",53,2,2399,8,2,7,7,1989,1999,1999,2199,NA,2099
"P6",53,2,2399,8,2,7,7,1989,1999,1999,1869.15,NA,2099
"P6",53,2,2399,8,2,7,7,1989,1989,1989,NA,NA,1998
"P6",53,2,2399,8,2,7,7,1989,1989,1989,NA,NA,1998
"P6",17,9,1898.98,20,1,2,6,1895,1895,1895,2199,NA,2158
"P6",26,7,1893.35,20,1,4,1,1997,1669.36,1897,NA,NA,2369.9
"P6",27,6,1893.35,20,1,4,2,1997,1997,1996.9,1799,NA,1999.9
"P6",19,6,1894.9,20,1,3,1,1998,1995.9,1979,NA,NA,2369.9
"P6",36,18,1887,20,2,5,4,1887.99,1887.99,1887.98,2199,NA,1999.9
"P6",36,18,1887,20,2,5,4,1888,1759.2,1888,NA,NA,1999
"P6",36,18,1887,8,2,5,4,1888.99,1888.99,1888.99,2199,NA,1999.9
"P6",17,9,1898.98,20,1,2,6,1940,1756.66,1979,NA,NA,2369.9
"P6",16,23,1898.98,8,1,2,5,1894.99,1894.99,1894.99,2199,NA,2158
"P6",27,6,1893.35,8,1,4,2,1997,1669.36,1897,NA,NA,2369.9
"P6",20,10,1894.5,8,1,3,2,1998,NA,1998,2199,NA,2158
"P6",18,4,1898.98,20,1,2,7,1949,1949,1949,2199,NA,2158
"P6",71,17,1799,8,3,10,4,1858.77,1858.77,1858.77,NA,NA,1989
"P6",24,7,1893.38,20,1,3,6,1947.94,1897,1897,NA,NA,2369.9
"P6",10,13,1896.8,8,1,1,6,1897.88,1897.88,1897.88,1979.1,NA,2399
"P6",18,4,1898.98,20,1,2,7,1940,1756.39,1979,NA,NA,2369.9
"P6",32,3,1892.7,8,2,4,7,1894.7,1894.7,1894.7,NA,NA,1999.9
"P6",28,6,1893.195,20,1,4,3,1928,1669.18,1669.1,NA,NA,2199.9
"P6",28,6,1893.195,20,1,4,3,1928,1928,1928,NA,NA,1999.9
"P6",24,7,1893.38,20,1,3,6,1936,1936,1936,1799,NA,1999.9
"P6",15,13,1898.98,8,1,2,4,1896.72,1896.72,1896.72,1799,NA,2159.1
"P6",12,15,1896.5,20,1,2,1,1949,1949,1949,2199,NA,2399
"P6",21,20,1894.3,8,1,3,3,1948.99,1948.99,1948.99,2199,NA,1999.9
"P6",22,14,1894,8,1,3,4,1948.99,1948.99,1948.99,2199,NA,1999.9
"P6",36,18,1887,8,2,5,4,1888.99,1888.99,1888.99,2199,NA,1999.9
"P6",36,18,1887,8,2,5,4,1891,2199,1895.58,NA,NA,1999
"P6",36,18,1887,8,2,5,4,1891,1935.12,1668.11,NA,NA,1999
"P6",15,13,1898.98,8,1,2,4,1899.9,1796.85,1796.85,NA,NA,2799.9
"P6",77,8,1749,20,3,11,3,1599,1599,1599,NA,NA,1989
"P6",28,6,1893.195,8,1,4,3,1928,1928,1928,NA,NA,1999.9
"P6",3,6,1914.8,8,1,0,6,1959.9,1979.1,1723.41,NA,NA,2199
"P6",3,6,1914.8,8,1,0,6,NA,NA,1898,2199,NA,2229
"P6",3,6,1914.8,20,1,0,6,1959.9,2199,1914.9,NA,NA,2199
"P6",3,6,1914.8,20,1,0,6,1959.9,1979.1,1723.41,NA,NA,2199
"P6",4,5,1914.8,20,1,0,7,NA,NA,1898,2199,NA,2229
"P6",4,5,1914.8,20,1,0,7,1959.9,1979.1,1723.41,NA,NA,2199
"P6",4,5,1914.8,20,1,0,7,NA,NA,1898,2199,NA,2229
"P6",4,5,1914.8,8,1,0,7,NA,NA,1898,2199,NA,2229
"P6",5,12,1914.8,20,1,1,1,NA,NA,1898,1799,NA,2229
"P6",5,12,1914.8,20,1,1,1,1959.9,NA,2039,NA,NA,2799.9
"P6",5,12,1914.8,8,1,1,1,1959.9,NA,1914.9,NA,NA,2199
"P6",6,15,1914.8,20,1,1,2,2029.9,2029.9,2029.9,1979.1,NA,2229
"P6",6,15,1914.8,20,1,1,2,2029.9,2029.9,2029.9,2199,NA,2229
"P6",6,15,1914.8,20,1,1,2,2029.9,NA,NA,NA,NA,2799.9
"P6",7,14,1914.8,20,1,1,3,2099,1826.86,1826.86,NA,NA,2799.9
"P6",7,14,1914.8,20,1,1,3,2099,1826.86,1826.86,NA,NA,2799.9
"P6",7,14,1914.8,20,1,1,3,2029.8,1723.32,2029.8,1979.1,NA,2229
"P6",81,10,1748.69,8,3,11,7,1857.95,1798.99,1798.99,1599,NA,1904.7
"P6",16,23,1898.98,20,1,2,5,1940,1996.2,1979,NA,NA,2369.9
"P6",20,10,1894.5,20,1,3,2,1897.77,1755.6,1948.9,NA,NA,2369.9
"P6",16,23,1898.98,20,1,2,5,1940,1756.66,1979,NA,NA,2369.9
"P6",20,10,1894.5,8,1,3,2,1998,NA,1998,2199,NA,2158
"P6",21,20,1894.3,8,1,3,3,1948,1755.59,1948.9,NA,NA,2369.9
"P6",81,10,1748.69,8,3,11,7,1857.95,1798.99,1798.99,1599,NA,1904.7
"P6",80,10,1748.73,20,3,11,6,1799,1799,1799,NA,NA,1989
"P6",52,10,2399,20,2,7,6,1989,1999,1999,1869.15,NA,2099
"P6",1,1,1914.8,8,1,0,4,1959.9,NA,1914.9,NA,NA,2799.9
"P6",1,1,1914.8,8,1,0,4,NA,NA,1898,2199,NA,2229
"P6",1,1,1914.8,8,1,0,4,NA,NA,1898,2199,NA,2229
"P6",2,8,1914.8,8,1,0,5,NA,NA,1898,2199,NA,2229
"P6",2,8,1914.8,8,1,0,5,NA,NA,1898,2199,NA,2229
"P6",2,8,1914.8,8,1,0,5,1959.9,NA,1914.9,NA,NA,2199
"P6",2,8,1914.8,8,1,0,5,1959.9,NA,1914.9,NA,NA,2199
"P6",56,3,2399,8,2,8,3,1989,1989,1989,NA,NA,1998
"P6",56,3,2399,8,2,8,3,1989,1979.1,1859,2199,NA,2099
"P6",3,6,1914.8,8,1,0,6,NA,NA,1898,2199,NA,2229
"P6",3,6,1914.8,8,1,0,6,1959.9,2199,1914.9,NA,NA,2199
"P6",4,5,1914.8,8,1,0,7,NA,NA,1898,2199,NA,2229
"P6",4,5,1914.8,8,1,0,7,1959.9,2199,1914.9,NA,NA,2199
"P6",4,5,1914.8,20,1,0,7,1959.9,2199,1914.9,NA,NA,2199
"P6",4,5,1914.8,8,1,0,7,1959.9,1979.1,1723.41,NA,NA,2199
"P6",5,12,1914.8,20,1,1,1,NA,NA,1898,1799,NA,2229
"P6",5,12,1914.8,20,1,1,1,1959.9,NA,2039,NA,NA,2799.9
"P6",5,12,1914.8,8,1,1,1,NA,NA,1898,1999,NA,2229
"P6",5,12,1914.8,8,1,1,1,1959.9,NA,1914.9,NA,NA,2199
"P6",5,12,1914.8,8,1,1,1,NA,NA,1898,1999,NA,2229
"P6",74,11,1798.95,20,3,10,7,1798.9,1798.9,1798.9,NA,NA,1989
"P6",74,11,1798.95,20,3,10,7,1858,1859,1859,1599,NA,2379.87
"P6",6,15,1914.8,20,1,1,2,2029.9,NA,NA,NA,NA,2799.9
"P6",6,15,1914.8,8,1,1,2,2030,2030,2030,1799,NA,2229
"P6",6,15,1914.8,8,1,1,2,2030,2030,2030,1799,NA,2229
"P6",82,13,1748.69,20,3,12,1,1849.9,1798.99,1798.99,1599,NA,1904.7
"P6",82,13,1748.69,20,3,12,1,1849.9,1798.99,1798.99,1599,NA,1904.7
"P6",62,11,2159.1,19,3,9,2,1979.1,1879,1879,1599,NA,2379.87
"P6",62,11,2159.1,19,3,9,2,1878.9,1878.89,NA,NA,NA,1989
"P6",62,11,2159.1,19,3,9,2,1878.9,1878.89,NA,NA,NA,1989
"P6",62,11,2159.1,19,3,9,2,1979.1,1879,1879,1599,NA,2379.87
"P6",66,7,1776.67,20,3,9,6,1868,1868,1868,NA,NA,1989
"P6",70,16,1799,20,3,10,3,1858.97,1859,1859,1599,NA,2379.87
"P6",70,16,1799,20,3,10,3,1858.97,1859,1859,1599,NA,2379.87
"P6",70,16,1799,20,3,10,3,1858.77,1858.77,1858.77,NA,NA,1989
"P6",70,16,1799,20,3,10,3,1858.77,1858.77,1858.77,NA,NA,1989
"P6",32,3,1892.7,8,2,4,7,2199,2199,1895.98,NA,NA,1999
"P6",32,3,1892.7,8,2,4,7,1979.1,1935.12,1895.98,NA,NA,1999
"P6",32,3,1892.7,8,2,4,7,1894.7,1894.7,1894.7,NA,NA,1999.9
"P6",30,7,1893.01,8,1,4,5,1898,1898,1898,NA,NA,1999.9
"P6",10,13,1896.8,8,1,1,6,1897.99,1835.1,1799.1,NA,NA,2799.9
"P6",9,14,1898.85,20,1,1,5,2088,1835.1,1799.1,NA,NA,2799.9
"P6",26,7,1893.35,20,1,4,1,1997,1897,1897,NA,NA,2369.9
"P6",35,362,1665.56,20,2,5,3,1890.95,1890.95,1890.95,2199,NA,1999.9
"P6",35,362,1665.56,20,2,5,3,1890.95,1890.95,1890.95,2199,NA,1999.9
"P6",35,362,1665.56,20,2,5,3,1891,1935.12,1668.11,NA,NA,1999
"P6",77,8,1749,20,3,11,3,1599,1599,1599,NA,NA,1989
"P6",77,8,1749,20,3,11,3,1899,1859,1859,1599,NA,2379.87
"P6",43,4,2142.485,8,2,6,4,1885,1885,1885,2199,NA,2199
"P6",80,10,1748.73,20,3,11,6,1799,1799,1799,NA,NA,1989
"P6",80,10,1748.73,20,3,11,6,1857.95,1519.05,1798.99,1599,NA,1904.7
"P6",80,10,1748.73,20,3,11,6,1857.95,1519.05,1798.99,1599,NA,1904.7
"P6",1,1,1914.8,20,1,0,4,1959.9,NA,1914.9,NA,NA,2799.9
"P6",1,1,1914.8,8,1,0,4,1959.9,NA,1914.9,NA,NA,2799.9
"P6",1,1,1914.8,20,1,0,4,NA,NA,1898,2199,NA,2229
"P6",1,1,1914.8,20,1,0,4,1959.9,NA,1914.9,NA,NA,2799.9
"P6",1,1,1914.8,20,1,0,4,NA,NA,1898,2199,NA,2229
"P6",2,8,1914.8,20,1,0,5,2023.08,NA,1898,2199,NA,2229
"P6",2,8,1914.8,20,1,0,5,2199,NA,1898,2199,NA,2229
"P6",2,8,1914.8,20,1,0,5,2199,NA,1914.9,NA,NA,2199
"P6",2,8,1914.8,20,1,0,5,2023.08,NA,1914.9,NA,NA,2199
"P6",52,10,2399,20,2,7,6,1989,1989,1989,NA,NA,1998
"P6",52,10,2399,20,2,7,6,1989,1999,1999,2199,NA,2099
"P6",52,10,2399,20,2,7,6,1989,1989,1989,NA,NA,1998
"P6",3,6,1914.8,20,1,0,6,NA,NA,1898,2199,NA,2229
"P6",3,6,1914.8,20,1,0,6,NA,NA,1898,2199,NA,2229
"P6",56,3,2399,8,2,8,3,1989,1869.15,1859,1869.15,NA,2099
"P6",56,3,2399,8,2,8,3,1989,1989,1989,NA,NA,1998
"P6",6,15,1914.8,8,1,1,2,2030,2039,2039,NA,NA,2799.9
"P6",6,15,1914.8,8,1,1,2,2030,2039,2039,NA,NA,2799.9
"P6",7,14,1914.8,8,1,1,3,2029.79,1979.1,1723.41,NA,NA,2799.9
"P6",7,14,1914.8,20,1,1,3,2029.8,1914.8,2029.8,2199,NA,2229
"P6",7,14,1914.8,8,1,1,3,2029.79,1979.1,1723.41,NA,NA,2799.9
"P6",7,14,1914.8,8,1,1,3,2029.79,1914.8,1914.8,2199,NA,2229
"P6",7,14,1914.8,8,1,1,3,2029.79,1723.32,1723.32,1979.1,NA,2229
"P6",74,11,1798.95,20,3,10,7,1798.9,1798.9,1798.9,NA,NA,1989
"P6",74,11,1798.95,20,3,10,7,1858,1859,1859,1599,NA,2379.87
"P6",221,6,1677,20,8,31,7,1583.12,1619.1,1799,NA,NA,NA
"P6",221,6,1677,8,8,31,7,1799,1799,1673.9,NA,NA,NA
"P6",169,4,1755.765,8,6,24,4,1829.9,1829.9,1829.9,1699,NA,1999
"P6",169,4,1755.765,8,6,24,4,1829.9,1829.9,1829.9,1699,NA,1999
"P6",16,23,1898.98,8,1,2,5,1999,1996.3,1996.3,NA,NA,2369.9
"P6",21,20,1894.3,20,1,3,3,1948.99,1948.99,1948.99,2199,NA,1999.9
"P6",61,1,2399,9,3,9,1,1882.88,1882.88,1882.88,NA,NA,2199
"P6",66,7,1776.67,20,3,9,6,2199,1979.1,1859,1979.1,NA,2379.87
"P6",66,7,1776.67,20,3,9,6,2199,1979.1,1859,2199,NA,2379.87
"P6",66,7,1776.67,20,3,9,6,1868,1868,1868,NA,NA,1989
"P6",21,20,1894.3,20,1,3,3,1948.99,1948.99,1948.99,2199,NA,1999.9
"P6",10,13,1896.8,8,1,1,6,1897.99,1835.1,1799.1,NA,NA,2799.9
"P6",10,13,1896.8,8,1,1,6,1897.88,1897.88,1897.88,2199,NA,2399
"P6",23,14,1893.48,8,1,3,5,1947.94,1947.89,1937.9,NA,NA,2369.9
"P6",77,8,1749,8,3,11,3,1499,1499,1499,NA,NA,1989
"P6",77,8,1749,8,3,11,3,1499,1499,1499,NA,NA,1989
"P6",77,8,1749,8,3,11,3,1857.99,NA,NA,1599,NA,2379.87
"P6",77,8,1749,8,3,11,3,1857.99,NA,NA,1599,NA,2379.87
"P6",35,362,1665.56,20,2,5,3,1891,2199,1895.58,NA,NA,1999
"P6",35,362,1665.56,8,2,5,3,1891,1895.73,1895.71,NA,NA,1999
"P6",31,5,1892.98,20,1,4,6,1896.62,1935.12,1895.98,NA,NA,2099
"P6",31,5,1892.98,8,1,4,6,1897.63,2199,1895.98,NA,NA,2099
"P6",31,5,1892.98,8,1,4,6,1897.63,1935.12,1895.98,NA,NA,2099
"P6",80,10,1748.73,8,3,11,6,1857.95,1859,1859,1599,NA,1904.7
"P6",80,10,1748.73,8,3,11,6,1798,1798,1798,NA,NA,1989
"P6",13,12,1896.8,8,1,2,2,1949,1949,1949,1799,NA,2399
"P6",18,4,1898.98,8,1,2,7,1949,1669.27,1707.21,2199,NA,2158
"P6",27,6,1893.35,8,1,4,2,1997,1997,1997,NA,NA,1999.9
"P6",15,13,1898.98,20,1,2,4,1894.99,1894.99,1894.99,1799,NA,2158
"P6",23,14,1893.48,20,1,3,5,1936,1936,1936,2199,NA,1999.9
"P6",27,6,1893.35,8,1,4,2,1997,1997,1997,NA,NA,1999.9
"P6",12,15,1896.5,20,1,2,1,1797.84,1799.1,1799.1,NA,NA,2799.9
"P6",19,6,1894.9,20,1,3,1,1979.1,NA,1707.21,2199,NA,2158
"P6",19,6,1894.9,20,1,3,1,2199,NA,1896.9,2199,NA,2158
"P6",101,14,1784.9,8,4,14,6,1785.74,1785.74,1785.74,NA,NA,1799
"P6",95,7,1786.98,20,4,13,7,1799,1979.1,1798.87,1935.12,NA,NA
"P6",160,14,1792.525,20,6,23,2,1768.99,1780.99,1768.99,NA,NA,1999
"P6",160,14,1792.525,20,6,23,2,1819.9,1909.9,1909.9,NA,NA,1904.7
"P6",160,14,1792.525,20,6,23,2,1819.9,1909.9,1909.9,NA,NA,1904.7
"P6",52,10,2399,8,2,7,6,1989,1999,1999,2199,NA,2099
"P6",52,10,2399,8,2,7,6,1989,1999,1999,1869.15,NA,2099
"P6",52,10,2399,8,2,7,6,1989,1989,1989,NA,NA,1998
"P6",55,2,3538.525,20,2,8,2,1989,1989,1989,NA,NA,1998
"P6",55,2,3538.525,20,2,8,2,1989,1859,1859,1869.15,NA,2099
"P6",55,2,3538.525,20,2,8,2,1989,1859,1859,2199,NA,2099
"P6",61,1,2399,9,3,9,1,1979.1,1979.1,1799.1,1869.15,NA,NA
"P6",61,1,2399,9,3,9,1,1882.88,1882.88,1882.88,NA,NA,2199
"P6",61,1,2399,9,3,9,1,1979.1,1979.1,1799.1,2199,NA,NA
"P6",66,7,1776.67,8,3,9,6,1868,1868,1776.67,NA,NA,1989
"P6",66,7,1776.67,8,3,9,6,2199,1859,1859,2199,NA,2379.87
"P6",66,7,1776.67,8,3,9,6,1868,1868,1776.67,NA,NA,1989
"P6",66,7,1776.67,8,3,9,6,2199,1859,1859,1979.1,NA,2379.87
"P6",70,16,1799,8,3,10,3,2199,1979.1,1859,1599,NA,2379.87
"P6",70,16,1799,8,3,10,3,1858.99,1858.99,1799,NA,NA,1989
"P6",70,16,1799,8,3,10,3,2199,1979.1,1859,1599,NA,2379.87
"P6",70,16,1799,8,3,10,3,1858.99,1858.99,1799,NA,NA,1989
"P6",74,11,1798.95,9,3,10,7,1798.95,1798.95,1798.95,NA,NA,1989
"P6",74,11,1798.95,9,3,10,7,1858,1859,1859,1599,NA,2379.87
"P6",74,11,1798.95,9,3,10,7,1858,1859,1859,1599,NA,2379.87
"P6",74,11,1798.95,9,3,10,7,1798.95,1798.95,1798.95,NA,NA,1989
"P6",82,13,1748.69,8,3,12,1,1857.95,1798.99,1798.99,1599,NA,1904.7
"P6",82,13,1748.69,8,3,12,1,1799,1799,1799,NA,NA,1989
"P6",82,13,1748.69,8,3,12,1,1857.95,1798.99,1798.99,1599,NA,1904.7
"P6",99,11,1785.95,20,4,14,4,1795.9,1849.9,1849.9,1935.12,NA,NA
"P6",92,9,1738.99,20,4,13,4,1847.99,1849.9,1849.9,1935.12,NA,NA
"P6",97,18,1786,8,4,14,2,1786.9,1786.9,1786.9,1935.12,NA,1799
"P6",97,18,1786,8,4,14,2,2199,1849.9,1849.9,2199,NA,NA
"P6",97,18,1786,8,4,14,2,2199,1849.9,1849.9,1935.12,NA,NA
"P6",94,10,1786.995,8,4,13,6,1799,1849.9,1849.9,1935.12,NA,NA
"P6",94,10,1786.995,8,4,13,6,1799,1749,1738.99,2199,NA,1799
"P6",94,10,1786.995,8,4,13,6,1799,1749,1738.99,1935.12,NA,1799
"P6",94,10,1786.995,8,4,13,6,1799,1849.9,1849.9,2199,NA,NA
"P6",97,18,1786,20,4,14,2,1786.89,1786.88,1785.97,2199,NA,1799
"P6",97,18,1786,20,4,14,2,1786.89,1786.88,1785.97,1935.12,NA,1799
"P6",103,17,1785.9,20,4,15,1,1784.83,1784.83,1784.81,NA,NA,1799
"P6",105,22,1749,20,4,15,3,1784.77,1784.77,1784.77,NA,NA,1799
"P6",105,22,1749,20,4,15,3,1784.77,1784.77,1784.77,NA,NA,1799
"P6",107,13,1748.9,20,4,15,5,1769,1769.9,1769,NA,NA,1799
"P6",107,13,1748.9,20,4,15,5,1769,1769.9,1769,NA,NA,1799
"P6",114,9,1782.71,20,4,16,5,1699,1798.99,1699,NA,NA,1799
"P6",114,9,1782.71,20,4,16,5,1699,1798.99,1699,NA,NA,1799
"P6",114,9,1782.71,20,4,16,5,1778,1798,1798,1699,NA,NA
"P6",140,8,1831.9,20,5,20,3,1899,1899,1649.69,NA,NA,1999
"P6",116,6,1769,20,4,16,7,1699,1699,1699,NA,NA,1799
"P6",118,11,1779,20,4,17,2,1778,1798,1798,1699,NA,NA
"P6",118,11,1779,20,4,17,2,1778,1798,1798,1699,NA,NA
"P6",120,15,1778,20,4,17,4,1875,1875,1875,NA,NA,1799
"P6",120,15,1778,20,4,17,4,1875,1875,1875,NA,NA,1799
"P6",139,6,1833.45,8,5,20,2,1889.9,1889.9,1644.24,NA,NA,1904.7
"P6",123,7,1773.98,20,5,17,7,1889,1889,1889,NA,NA,1799
"P6",143,6,1829,8,5,20,6,1869.9,1999,1999,NA,NA,1904.7
"P6",143,6,1829,8,5,20,6,1869.9,1999,1999,NA,NA,1904.7
"P6",143,6,1829,8,5,20,6,1999,1999,1646.91,NA,NA,1999
"P6",125,12,1772.95,20,5,18,2,1795,1869.15,1502.8,1699,NA,2097.26
"P6",125,12,1772.95,20,5,18,2,1795,1869.15,1502.8,1699,NA,2097.26
"P6",125,12,1772.95,20,5,18,2,1889,1889,1889,NA,NA,1799
"P6",127,9,1771.97,20,5,18,4,1889,1889,1594.76,NA,NA,1899
"P6",128,14,1799,20,5,18,5,1829,1979.1,1591.2,2199,NA,2097.26
"P6",128,14,1799,8,5,18,5,1889,1889,1771.96,NA,NA,1899
"P6",137,3,1837,8,5,19,7,1828.99,1664.1,1756.55,NA,NA,1904.7
"P6",134,5,1849,20,5,19,4,1829,1798.99,1619.1,1699,NA,1904.7
"P6",134,5,1849,8,5,19,4,1829,1999,1619.1,2199,NA,1904.7
"P6",134,5,1849,20,5,19,4,1829,1798.99,1709.05,1699,NA,1904.7
"P6",147,13,1797,20,5,21,3,1999,1787,1787,NA,NA,1999
"P6",147,13,1797,20,5,21,3,1999,1608.3,1608.3,NA,NA,1999
"P6",130,1,1799,20,5,18,7,1889,1889,1889,NA,NA,1899
"P6",130,1,1799,20,5,18,7,1829,1979.1,1600.91,2199,NA,1904.7
"P6",130,1,1799,20,5,18,7,1889,1889,1889,NA,NA,1899
"P6",130,1,1799,20,5,18,7,1829,2089.05,1689.85,2199,NA,1904.7
"P6",129,6,1798.995,8,5,18,6,1829,1979.1,1591.2,2199,NA,2097.26
"P6",150,2,1796.99,8,5,21,6,1999,1999,1797,NA,NA,1999
"P6",150,2,1796.99,8,5,21,6,1998.99,1999,1999,1599,NA,NA
"P6",150,2,1796.99,8,5,21,6,1998.99,1999,1999,1599,NA,NA
"P6",150,2,1796.99,8,5,21,6,1999,1999,1617.3,NA,NA,1999
"P6",132,7,1798.95,20,5,19,2,1829,NA,1709.05,2199,NA,2097.26
"P6",152,8,1796.87,8,6,22,1,1789.9,1789.9,1789.9,NA,NA,1999
"P6",154,14,1804.05,8,6,22,3,1799.9,1799.9,1799.9,NA,NA,1999
"P6",154,14,1804.05,8,6,22,3,1797.99,1999,1999,1599,NA,1904.7
"P6",154,14,1804.05,8,6,22,3,1799.9,1799.9,1799.9,NA,NA,1999
"P6",101,14,1784.9,8,4,14,6,1785.74,1785.74,1785.74,NA,NA,1799
"P6",93,7,1788.87,20,4,13,5,1899,1749,1738.99,1935.12,NA,1799
"P6",95,7,1786.98,20,4,13,7,1799,1979.1,1798.87,2199,NA,NA
"P6",52,10,2399,8,2,7,6,1989,1989,1989,NA,NA,1998
"P6",86,2,1767.44,8,3,12,5,1499,1499,1499,NA,NA,1899
