"PROD_ID","qty_semana","media_preco_semana","dia","qty","preco","date","qty_anterior","hora","mes","semana","dia_da_semana_num","C1","C2","C3","C4","C5","C6"
"P6",25,1763.3388,180,8,1764.69,2015-06-29,1,20,6,26,1,1529.1,1789.9,1349.1,NA,NA,NA
"P6",83,1824.26457831325,81,10,1748.69,2015-03-22,10,20,3,11,7,1599,1798.99,1798.99,1599,NA,1904.7
"P2",492,759.938475609756,83,125,745,2015-03-24,77,8,3,12,2,NA,NA,659,773.52,764.73,869
"P4",128,602.484375,232,23,499.9,2015-08-20,29,8,8,33,4,NA,NA,NA,479,NA,NA
"P4",349,539.157936962751,281,43,484.94,2015-10-08,31,20,10,40,4,NA,NA,NA,492.15,NA,NA
"P7",3701,883.150145906512,29,724,849,2015-01-29,445,14,1,4,4,NA,NA,NA,849,NA,849
"P7",806,793.61570719603,280,177,759.05,2015-10-07,98,8,10,40,3,NA,NA,NA,699.9,831,NA
"P1",87,1511.06091954023,228,4,1499,2015-08-16,6,20,8,32,7,1424.9,1424.9,NA,NA,1424.05,NA
"P9",49,494.429387755102,185,5,487.99,2015-07-04,9,8,7,26,6,455.05,476.99,455.05,NA,434.13,489.84
"P3",56,1388.93142857143,93,6,1391,2015-04-03,11,20,4,13,5,1499,1499,NA,NA,1343.19,NA
"P5",24,964.463333333333,144,8,949.05,2015-05-24,7,8,5,20,7,981.99,981.99,981.99,NA,NA,NA
"P7",1257,868.525202863962,15,32,849,2015-01-15,330,20,1,2,4,NA,NA,NA,849,849,NA
"P3",101,1451.90584158416,79,14,1399,2015-03-20,19,8,3,11,5,1499,1499,NA,NA,1343.19,NA
"P7",3059,870.915096436744,110,474,799,2015-04-20,150,20,4,16,1,791.1,791.1,791.1,747.15,NA,849
"P1",56,1467.03928571429,120,5,1399,2015-04-30,8,20,4,17,4,1349.1,1899,NA,NA,1319.12,NA
"P7",4416,882.400865036232,80,335,849,2015-03-21,368,8,3,11,6,849,849,849,721.65,NA,849
"P6",47,1878.21276595745,140,8,1831.9,2015-05-20,6,20,5,20,3,1889.9,1889.9,1555.84,NA,NA,1904.7
"P7",4301,779.435989304813,201,1225,749,2015-07-20,712,20,7,29,1,789,789,789,749,841,749
"P9",971,402.833728115345,285,109,394.9,2015-10-12,86,8,10,41,1,395.78,395.78,395.78,NA,529,399.99
"P1",167,1427.07868263473,156,11,1499,2015-06-05,13,8,6,22,5,1450.9,NA,NA,NA,1499,NA
"P2",1490,659.123563758389,253,181,655.9,2015-09-10,144,20,9,36,4,NA,NA,549,799,NA,679.9
"P6",36,1894.1025,27,6,1893.35,2015-01-27,7,20,1,4,2,1997,1997,1996.9,1799,NA,1999.9
"P2",393,772.615623409669,131,123,763.9,2015-05-11,116,20,5,19,1,NA,NA,787.99,NA,799,799
"P6",83,1933.27734939759,18,4,1898.98,2015-01-18,9,8,1,2,7,1940,1756.66,1979,NA,NA,2369.9
"P2",448,866.789821428571,37,70,879,2015-02-06,43,8,2,5,5,828,828,662.4,829,NA,879
"P5",1492,789.504430294906,280,207,749,2015-10-07,100,8,10,40,3,823.9,849,849,NA,NA,NA
"P7",6290,889.27519872814,65,435,849,2015-03-06,257,8,3,9,5,849,764.1,849,721.65,806.55,849
"P3",94,1248.56968085106,169,18,1249,2015-06-18,27,20,6,24,4,1148.9,1148.9,NA,NA,NA,NA
"P4",1451,527.765740868367,135,443,474.05,2015-05-15,337,8,5,19,5,NA,NA,NA,499,NA,NA
"P9",1525,409.749836065574,273,491,379,2015-09-30,458,20,9,39,3,397.95,398.99,393.95,NA,465.52,399.99
"P2",2067,758.173439767779,104,604,729,2015-04-14,191,9,4,15,2,749,749,749,879,NA,749
"P7",11025,755.388848072562,232,3276,699,2015-08-20,4930,20,8,33,4,NA,NA,NA,699.9,704.88,NA
"P5",2310,791.940264069264,189,395,749,2015-07-08,532,8,7,27,3,798,798,759,NA,NA,NA
"P7",6971,837.792824558887,124,1260,799,2015-05-04,1929,20,5,18,1,NA,NA,NA,799,879,NA
"P6",46,1802.01260869565,147,13,1797,2015-05-27,5,20,5,21,3,1529.1,1648.8,1648.8,1699,NA,2097.26
"P6",69,1688.33130434783,202,12,1697.54,2015-07-21,5,20,7,29,2,1305.93,1322.12,1409.81,NA,NA,1799
"P1",124,1482.50927419355,183,46,1419,2015-07-02,16,8,7,26,4,1466.9,1466.9,NA,NA,1424.05,NA
"P2",1959,666.814885145482,259,97,669,2015-09-16,129,8,9,37,3,610,610,610,799.9,NA,852.27
"P3",84,1125.9719047619,210,6,1149,2015-07-29,8,8,7,30,3,1095,1089,1095,1199,NA,1098
"P9",971,402.833728115345,286,313,379,2015-10-13,109,20,10,41,2,393,393,393,NA,500.72,399.99
"P7",567,777.773968253968,237,145,729,2015-08-25,166,20,8,34,2,629.1,629.1,629.1,699.9,704.88,738.99
"P1",33,1470.33727272727,234,5,1349.1,2015-08-22,2,20,8,33,6,1319.12,1319.12,1319.12,NA,1424.05,NA
"P8",1365,449.043684981685,149,156,443.33,2015-05-29,204,8,5,21,5,479,431.1,455.05,599,NA,494
"P7",4524,789.07034040672,165,501,749,2015-06-14,744,20,6,23,7,788,798,788,719.04,NA,749
"P2",206,801.405291262136,138,22,749,2015-05-18,15,20,5,20,1,NA,NA,749,689,799,749
"P5",24,964.463333333333,144,8,949.05,2015-05-24,7,8,5,20,7,981.99,981.99,981.99,NA,NA,NA
"P7",2189,765.262188213796,286,585,699,2015-10-13,25,20,10,41,2,840.9,849.9,1049,699.9,774.9,NA
"P8",463,489.982181425486,186,43,479,2015-07-05,74,8,7,26,7,464.38,464.38,464.38,479,NA,489.85
"P3",239,1394.51238493724,74,7,1499,2015-03-15,9,20,3,10,7,1498.99,1498.99,1498.99,1499,1499,1499
"P2",370,869.542810810811,47,40,879,2015-02-16,29,8,2,7,1,NA,NA,778,679.78,721.23,879
"P2",448,866.789821428571,38,70,799,2015-02-07,70,8,2,5,6,NA,NA,828,696.36,729.52,879
"P7",8490,818.574487632509,166,851,749,2015-06-15,501,20,6,24,1,NA,NA,NA,799,NA,NA
"P7",1257,868.525202863962,14,330,849,2015-01-14,258,20,1,2,3,NA,NA,999,721.65,NA,NA
"P7",5845,867.331555175364,175,1673,749,2015-06-24,736,20,6,25,3,NA,NA,NA,749.9,911,NA
"P2",1490,659.123563758389,252,144,655.98,2015-09-09,122,20,9,36,3,NA,NA,610,799,NA,689.9
"P3",60,1268.48283333333,246,6,1311.81,2015-09-03,15,20,9,35,4,1002.32,1025.1,1232.78,1274.15,NA,1139
"P8",410,486.18956097561,171,30,479,2015-06-20,23,20,6,24,6,431.1,431.1,422.01,479,NA,491.58
"P4",648,533.470015432099,168,33,508.9,2015-06-17,39,8,6,24,3,NA,NA,NA,569,NA,499
"P5",24,964.463333333333,141,1,980,2015-05-21,3,8,5,20,4,986,986,986,NA,NA,NA
"P6",73,1810.61410958904,98,11,1785.96,2015-04-08,18,20,4,14,3,1785.89,1785.9,1785.9,1935.12,NA,1799
"P3",94,1248.56968085106,168,27,1169.1,2015-06-17,23,8,6,24,3,1249,1249,1249,NA,NA,1248.73
"P7",1742,780.137858783008,223,389,749,2015-08-11,488,20,8,32,2,746,746,746,674.1,757.68,739.9
"P6",53,1746.68339622642,233,3,1673.89,2015-08-21,5,8,8,33,5,1671.12,1503,1503,1499,NA,1999
"P3",222,1143.06351351351,197,16,1098,2015-07-16,36,8,7,28,4,1089,1089,NA,NA,NA,NA
"P9",25,504.4396,175,6,485.95,2015-06-24,4,8,6,25,3,421.43,421.43,412.63,NA,521.13,490.78
"P9",3205,421.036458658346,234,55,434,2015-08-22,807,20,8,33,6,432,432,432,NA,439.12,NA
"P3",44,1210.00227272727,267,14,1231.79,2015-09-24,8,8,9,38,4,1018.98,1018.98,NA,NA,NA,NA
"P4",648,533.470015432099,169,48,499,2015-06-18,33,20,6,24,4,NA,NA,NA,569,NA,NA
"P4",128,602.484375,235,10,499.9,2015-08-23,9,20,8,33,7,NA,NA,NA,529.9,NA,NA
"P3",100,1278.813,143,24,1299,2015-05-23,7,20,5,20,6,1218.99,1218.99,1218.99,NA,NA,1288
"P6",47,1878.21276595745,140,8,1831.9,2015-05-20,6,8,5,20,3,1899,1899,1833.9,NA,NA,1999
"P9",3205,421.036458658346,234,55,434,2015-08-22,807,8,8,33,6,432,432,432,NA,439.12,NA
"P4",711,553.056511954993,146,183,499,2015-05-26,61,8,5,21,2,NA,NA,NA,569,NA,539
"P7",3440,763.527345930233,256,82,767,2015-09-13,69,8,9,36,7,NA,NA,NA,699.9,801,NA
"P7",4170,781.806148681055,214,89,752,2015-08-02,212,8,8,30,7,748,748,749,738,861,749
"P6",40,1782.75,227,1,1674,2015-08-15,8,20,8,32,6,1663.18,1319.12,NA,1439.1,NA,NA
"P1",146,1452.905,171,8,1499,2015-06-20,10,20,6,24,6,1259.1,1259.1,1259.1,NA,1424.05,NA
"P6",47,1878.21276595745,144,4,1829,2015-05-24,6,8,5,20,7,1999,1999,1646.91,NA,NA,1999
"P6",99,1515.50454545455,256,13,1475.9,2015-09-13,18,20,9,36,7,1499,1669.08,1669.13,1499,NA,1699
"P4",101,546.113267326733,242,7,569,2015-08-30,5,8,8,34,7,NA,NA,NA,494.1,NA,NA
"P2",307,722.348729641694,164,40,699.9,2015-06-13,34,20,6,23,6,NA,NA,698.89,649,695.13,699
"P5",348,829.300890804598,201,31,829,2015-07-20,58,20,7,29,1,1039,1039,1039,NA,NA,NA
"P2",1251,764.328137490008,127,202,749,2015-05-07,188,8,5,18,4,NA,NA,786.99,NA,849,749
"P7",2526,915.559097387173,95,279,849,2015-04-05,314,20,4,13,7,NA,NA,NA,721.65,747.12,NA
"P6",61,1846.58114754098,85,7,1789,2015-03-26,6,20,3,12,4,1847.99,1798.89,NA,1599,NA,1904.7
"P7",3701,883.150145906512,30,558,849,2015-01-30,724,8,1,4,5,NA,NA,NA,849,849,NA
"P6",29,1624.71,239,3,1637.77,2015-08-27,3,8,8,34,4,1689.73,1669.77,1669.77,NA,NA,1999
"P9",240,516.107291666667,128,21,499,2015-05-08,61,8,5,18,5,526,526,526,NA,NA,527
"P7",4170,781.806148681055,212,686,749,2015-07-31,850,8,7,30,5,758,758,758,728,757.68,749
"P4",2050,655.583424390244,128,316,499,2015-05-08,164,20,5,18,5,NA,NA,NA,499,NA,NA
"P4",214,582.514252336449,159,15,519.9,2015-06-08,9,20,6,23,1,NA,NA,NA,569,NA,NA
"P3",131,1303.16732824427,133,18,1287.985,2015-05-13,22,20,5,19,3,1298,1345,1298,NA,NA,1299
"P2",1654,771.888796856106,67,146,749,2015-03-08,661,15,3,9,7,594.15,629.1,699,829,NA,NA
"P3",37,1298.00675675676,150,12,1299,2015-05-30,2,20,5,21,6,1169.1,1169.1,1169.1,1199,NA,1239.9
"P5",68,925.319705882353,154,10,896.99,2015-06-03,12,20,6,22,3,899.1,935.98,799.11,NA,NA,NA
"P6",60,1818.56016666667,93,7,1788.87,2015-04-03,9,20,4,13,5,1899,1749,1738.99,2199,NA,1799
"P4",101,546.113267326733,240,10,498,2015-08-28,27,8,8,34,5,NA,NA,NA,499.9,NA,NA
"P5",496,825.629233870968,262,100,789,2015-09-19,23,8,9,37,6,822.89,809.1,710.1,NA,NA,NA
"P6",138,1800.94065217391,69,69,1799,2015-03-10,3,20,3,10,2,2199,1859,1859,2199,NA,2379.87
"P5",2594,816.210358519661,234,11,749,2015-08-22,109,8,8,33,6,898,898,898,NA,NA,NA
"P3",54,1395.57074074074,82,8,1399,2015-03-23,6,8,3,12,1,1499,1499,NA,NA,1543.9,NA
"P6",82,1931.07756097561,10,13,1896.8,2015-01-10,14,8,1,1,6,1897.88,1897.88,1897.88,1979.1,NA,2399
"P1",87,1404.25264367816,114,9,1499,2015-04-24,16,8,4,16,5,1899,1899,NA,NA,1319.12,NA
"P6",621,1540.2431078905,265,10,1499.88,2015-09-22,4,20,9,38,2,1673.87,1722.36,1673.87,1399,NA,1699
"P8",1219,479.829023789992,131,16,538,2015-05-11,41,8,5,19,1,524.9,524.9,524.9,539.1,NA,526
"P2",1012,819.794328063241,71,175,791.1,2015-03-12,270,20,3,10,4,663.75,663.75,678.5,829,NA,849.98
"P2",600,795.492783333333,99,58,812,2015-04-09,30,8,4,14,4,NA,NA,799,791.1,695.13,749
"P6",39,1740.74282051282,212,6,1808.99,2015-07-31,4,8,7,30,5,1499,1696,1499,NA,NA,NA
"P2",6578,717.697702949225,148,1172,649,2015-05-28,3414,20,5,21,4,739.93,649.54,649.54,699,NA,699
"P2",403,723.825856079405,198,38,704.45,2015-07-17,73,20,7,28,5,699,698.9,675.9,689,NA,729
"P7",3485,870.555202295552,104,230,799,2015-04-14,953,20,4,15,2,NA,NA,NA,799,879,NA
"P9",971,402.833728115345,286,313,379,2015-10-13,109,20,10,41,2,393.99,393.96,393,NA,465.52,399.99
"P3",101,1451.90584158416,78,19,1364,2015-03-19,18,20,3,11,4,1499,1499,NA,NA,1358.63,NA
"P3",51,1279.95784313725,263,4,1296.62,2015-09-20,3,8,9,37,7,1139,1209.73,1139,1461.15,NA,1139
"P9",88,485.890795454545,189,7,486.98,2015-07-08,5,20,7,27,3,468.84,468.84,454.9,NA,599,484.97
"P4",214,582.514252336449,160,12,527.99,2015-06-09,15,8,6,23,2,NA,NA,NA,569,NA,NA
"P7",4301,779.435989304813,205,690,749,2015-07-24,458,8,7,29,5,NA,NA,NA,749,841,NA
"P2",523,726.560497131931,169,71,707.9,2015-06-18,69,20,6,24,4,629.1,629.1,611.01,669,NA,709
"P8",463,489.982181425486,181,56,479,2015-06-30,38,20,6,26,2,468.99,468.99,468.99,479,NA,493.5
"P7",4416,882.400865036232,81,165,849,2015-03-22,335,20,3,11,7,NA,NA,NA,849,NA,NA
"P2",4029,742.702156862745,78,651,699,2015-03-19,1492,8,3,11,4,699,699,699,879,NA,699
"P4",598,527.947274247492,175,92,499,2015-06-24,155,20,6,25,3,NA,NA,NA,569,NA,499
"P8",344,465.684273255814,255,52,439,2015-09-12,44,8,9,36,6,NA,438.9,438.9,NA,NA,NA
"P4",225,570.547511111111,153,54,540.55,2015-06-02,43,8,6,22,2,NA,NA,NA,569,NA,499
"P4",648,533.470015432099,169,48,499,2015-06-18,33,8,6,24,4,NA,NA,NA,569,NA,499
"P2",1959,666.814885145482,258,129,671,2015-09-15,148,20,9,37,2,610,677.98,610,799.9,NA,852.27
"P3",101,1451.90584158416,79,14,1399,2015-03-20,19,8,3,11,5,1498.99,1498.99,1498.99,1499,1499,1499
"P7",6502,815.289131036604,137,286,776.67,2015-05-17,741,20,5,19,7,NA,NA,NA,749,849,NA
"P2",1959,666.814885145482,258,129,671,2015-09-15,148,20,9,37,2,NA,NA,610.98,799.9,NA,679.9
"P8",430,469.81488372093,219,101,449,2015-08-07,141,20,8,31,5,448,448,447.99,459.9,NA,429.9
"P3",131,1303.16732824427,135,16,1241.52,2015-05-15,20,8,5,19,5,1339,1248.9,NA,NA,1455,NA
"P6",132,1581.78886363636,277,14,1459,2015-10-04,12,20,10,39,7,1393.15,1517.89,1517.88,NA,NA,1918.8
"P6",35,1601.18857142857,249,1,1679,2015-09-06,2,8,9,35,7,1306.01,1499,1499,1409.9,NA,1799
"P8",352,502.102755681818,153,101,479,2015-06-02,68,8,6,22,2,517.98,431.1,431.1,479,NA,493.98
"P4",711,553.056511954993,148,146,499,2015-05-28,264,8,5,21,4,NA,NA,NA,569,NA,499
"P9",893,484.081511758119,135,173,455.05,2015-05-15,317,20,5,19,5,478,431.1,431.1,NA,527.12,496
"P7",5126,875.25097541943,52,724,849,2015-02-21,668,20,2,7,6,NA,NA,NA,849,NA,NA
"P7",5138,746.458551965745,275,1340,699,2015-10-02,1667,8,10,39,5,NA,NA,NA,679.92,811,NA
"P6",14,1728.98642857143,190,2,1754.75,2015-07-09,3,8,7,27,4,1319.12,1789.9,1789.9,1599,NA,NA
"P7",1742,780.137858783008,223,389,749,2015-08-11,488,20,8,32,2,746,746,746,749,861,739.9
"P6",92,1488.99163043478,257,24,1475.9,2015-09-14,13,8,9,37,1,1687.99,1687.99,1687.99,1499,NA,1699
"P1",56,1467.03928571429,117,12,1449,2015-04-27,13,20,4,17,1,1214.1,1899,1349,NA,NA,NA
"P6",41,1756.73048780488,178,2,1767.05,2015-06-27,4,20,6,25,6,1799,1799,1767.47,1799,NA,1999
"P9",1113,427.85850853549,283,123,388.99,2015-10-10,141,8,10,40,6,395.85,395.85,395.85,NA,500.72,399.99
"P3",55,1322.27745454545,123,1,1358.7,2015-05-03,3,8,5,17,7,1268,1268,NA,NA,NA,NA
"P8",430,469.81488372093,218,141,449,2015-08-06,64,20,8,31,4,428,428,428,459.9,NA,429.9
"P8",344,465.684273255814,255,52,439,2015-09-12,44,20,9,36,6,438.9,438.9,448,NA,NA,NA
"P7",5900,807.094998305085,183,1239,749,2015-07-02,221,8,7,26,4,763.99,763.99,787,798,911,748
"P1",60,1506.58583333333,87,14,1499,2015-03-28,7,8,3,12,6,NA,NA,NA,NA,1424.05,NA
"P6",180,1775.43205555556,57,6,1703.41,2015-02-26,3,8,2,8,4,1869.15,1869.15,1544.49,1869.15,NA,2099
"P8",1219,479.829023789992,135,281,455.05,2015-05-15,374,20,5,19,5,478,431.1,431.1,499,NA,496
"P6",32,1871.040625,196,5,1697.89,2015-07-15,1,8,7,28,3,1319.03,1349.01,1696.9,1699,NA,1999
"P6",69,1688.33130434783,202,12,1697.54,2015-07-21,5,20,7,29,2,1707.64,1747.89,1789.9,1498,NA,NA
"P8",410,486.18956097561,167,95,479,2015-06-16,82,20,6,24,2,498.99,489.88,512.99,479,NA,491.79
"P9",893,484.081511758119,137,99,455.05,2015-05-17,140,8,5,19,7,478,478,478,NA,NA,496
"P9",2318,401.941842105263,263,508,379,2015-09-20,208,20,9,37,7,433,433,448,NA,465.52,428
"P2",913,842.889408543264,11,83,829,2015-01-11,125,20,1,1,7,762.68,746.1,746.1,729.52,NA,829
"P9",3205,421.036458658346,232,684,379,2015-08-20,858,8,8,33,4,432,432,432,NA,499,439
"P3",56,1388.93142857143,95,2,1439,2015-04-05,5,20,4,13,7,1499,1499,NA,NA,NA,NA
"P1",129,1565.23488372093,252,36,1499,2015-09-09,24,20,9,36,3,1499,1499,NA,NA,1424.05,1599.9
"P6",43,1753.56046511628,171,6,1743.9,2015-06-20,3,8,6,24,6,1829.9,1789.9,1789.9,NA,NA,NA
"P5",348,829.300890804598,203,102,799,2015-07-22,134,20,7,29,3,1039,1039,1039,NA,NA,NA
"P6",79,1803.70151898734,125,12,1772.95,2015-05-05,22,8,5,18,2,1795,NA,NA,1699,NA,2097.26
"P9",479,449.320876826722,225,32,434,2015-08-13,39,20,8,32,4,390.6,390.6,434,NA,527.12,449.9
"P1",60,1503.39066666667,173,11,1499,2015-06-22,3,8,6,25,1,1899,NA,1899,NA,1424.05,NA
"P3",111,1298.04027027027,110,8,1299,2015-04-20,15,20,4,16,1,1294,1294,1294,1199.2,NA,1348
"P7",2537,779.120224674813,216,479,749,2015-08-04,243,8,8,31,2,NA,NA,NA,738,757.68,NA
"P2",370,869.542810810811,53,32,787,2015-02-22,90,8,2,7,7,787,869,869,696.36,NA,879
"P1",146,1452.905,169,24,1494.585,2015-06-18,9,8,6,24,4,1349.1,1349.1,1349.1,NA,1424.05,NA
"P6",81,1819.41185185185,161,9,1780.87,2015-06-10,14,8,6,23,3,1768.99,1780.99,1768.99,NA,NA,1999
"P7",4233,787.93693361682,187,275,789,2015-07-06,775,20,7,27,1,NA,NA,NA,675.51,NA,NA
"P6",43,1753.56046511628,172,4,1740.395,2015-06-21,6,20,6,24,7,1908,1789.9,1789.9,NA,NA,NA
"P7",3701,883.150145906512,30,558,849,2015-01-30,724,8,1,4,5,NA,NA,NA,849,849,849
"P7",1978,898.12552578362,88,298,849,2015-03-29,244,8,3,12,7,NA,NA,NA,849,849,NA
"P2",1145,811.146375545852,57,268,799,2015-02-26,324,20,2,8,4,NA,NA,825,829,829,878
"P9",1525,409.749836065574,272,458,379,2015-09-29,236,8,9,39,2,396.9,397,396.9,NA,569,399.99
"P9",82,605.185365853658,164,2,523,2015-06-13,6,8,6,23,6,489.9,489.9,513.99,NA,599,491.99
"P6",61,1846.58114754098,84,6,1768.825,2015-03-25,8,8,3,12,3,1847.99,1439.1,1499,1439.1,NA,2379.87
"P9",176,497.883636363636,139,19,499,2015-05-19,43,20,5,20,2,478,478,449.1,NA,521.13,495.95
"P9",82,605.185365853658,162,6,523,2015-06-11,25,8,6,23,4,431.1,431.1,422.01,NA,521.13,493.78
"P1",22,1492.18636363636,286,5,1499,2015-10-13,9,8,10,41,2,1319.12,1499,1319.12,NA,1349.1,NA
"P8",2451,424.883835169319,281,689,394.9,2015-10-08,369,20,10,40,4,399.95,399.99,399.99,NA,NA,399.99
"P3",51,1279.95784313725,258,7,1098,2015-09-15,2,20,9,37,2,1278.99,1296.62,1278.99,1499,NA,1139
"P8",463,489.982181425486,183,114,479,2015-07-02,43,20,7,26,4,477.89,479,448.9,479,NA,489.88
"P8",463,489.982181425486,184,95,479,2015-07-03,114,8,7,26,5,477.89,455.05,448.9,479,NA,489.88
"P4",43,605.442558139535,202,7,559.9,2015-07-21,3,20,7,29,2,NA,NA,NA,NA,NA,499
"P6",99,1515.50454545455,254,21,1499.99,2015-09-11,20,8,9,36,5,1689,1689,1689,1499,NA,1699
"P6",32,1871.040625,198,4,1787.62,2015-07-17,8,20,7,28,5,1696.88,1349.1,1688.42,NA,NA,1799
"P6",46,2119.25391304348,40,8,1886.65,2015-02-09,3,8,2,6,1,1887,1869.15,1859,NA,NA,1999
"P3",35,1247.42142857143,250,1,1319,2015-09-07,3,20,9,36,1,1167.04,1167.04,1232.64,1322.56,NA,1139
"P2",2067,758.173439767779,105,409,729,2015-04-15,604,8,4,15,3,749.9,749.9,749.9,879,NA,749
"P7",6290,889.27519872814,62,2485,794.32,2015-03-03,1278,19,3,9,2,848.99,848.99,848.99,849,NA,849
"P4",349,539.157936962751,279,55,485.98,2015-10-06,99,20,10,40,2,NA,NA,NA,499.9,NA,497
"P9",128,451.205703125,209,24,439,2015-07-28,44,20,7,30,2,413.01,437,415.06,NA,439.12,449.9
"P3",222,1143.06351351351,196,36,1098,2015-07-15,38,8,7,28,3,998.9,989.1,NA,NA,NA,NA
"P3",31,1193.72096774194,284,7,1166.96,2015-10-11,4,20,10,40,7,1055.12,1139.05,NA,NA,NA,NA
"P9",49,494.429387755102,184,9,487,2015-07-03,12,20,7,26,5,478.79,478.79,478.79,NA,599,489.84
"P5",1100,781.867872727273,241,8,878.88,2015-08-29,20,20,8,34,6,896,896,896,NA,NA,NA
"P6",36,1894.1025,26,7,1893.35,2015-01-26,5,8,1,4,1,1979.1,1669.36,1897,NA,NA,2369.9
"P6",99,1515.50454545455,251,11,1499.99,2015-09-08,2,8,9,36,2,1306.01,1698.94,1499,1409.9,NA,1799
"P4",598,527.947274247492,178,46,492.99,2015-06-27,48,8,6,25,6,NA,NA,NA,512.1,NA,NA
"P3",131,1303.16732824427,134,20,1260.975,2015-05-14,18,8,5,19,4,1298,1298,1298,NA,NA,1299
"P6",132,1581.78886363636,271,20,1459,2015-09-28,5,20,9,39,1,1698.95,1832.89,1489,1399,NA,1699.99
"P9",49,494.429387755102,185,5,487.99,2015-07-04,9,20,7,26,6,464.49,464.49,455,NA,434.13,489.84
"P3",77,1368.17311688312,125,17,1299,2015-05-05,12,8,5,18,2,1267,1267,1267,1299,NA,1302
"P8",1365,449.043684981685,145,71,469,2015-05-25,17,8,5,21,1,479,479,479,469,NA,494
"P5",1447,798.652183828611,251,202,789,2015-09-08,157,20,9,36,2,999,999,999,NA,NA,NA
"P1",109,1550.49009174312,205,20,1499,2015-07-24,18,8,7,29,5,1349.1,1322.12,1499,NA,1424.05,NA
"P3",84,1125.9719047619,211,7,1149,2015-07-30,6,20,7,30,4,967.12,999,NA,NA,NA,NA
"P6",35,1601.18857142857,249,1,1679,2015-09-06,2,8,9,35,7,1484.1,1499,1499,NA,NA,1699
"P8",1219,479.829023789992,137,143,455.05,2015-05-17,183,8,5,19,7,478,478,478,499,NA,496
"P3",21,1290.43333333333,242,2,1311.81,2015-08-30,5,8,8,34,7,879.12,899.1,NA,NA,NA,NA
"P8",352,502.102755681818,156,55,499,2015-06-05,39,8,6,22,5,431.1,431.1,431.1,459,NA,493.93
"P6",82,1931.07756097561,9,14,1898.85,2015-01-09,7,8,1,1,5,2025,2025,2025,1979.1,NA,2399
"P3",131,1303.16732824427,133,18,1287.985,2015-05-13,22,20,5,19,3,1298,1345,1298,NA,NA,1299
"P1",109,1550.49009174312,202,21,1499,2015-07-21,20,8,7,29,2,1395.9,1395.9,NA,NA,1424.05,NA
"P4",34,561.957352941176,211,1,540.55,2015-07-30,17,20,7,30,4,NA,NA,NA,479,NA,NA
"P4",34,561.957352941176,211,1,540.55,2015-07-30,17,8,7,30,4,NA,NA,NA,479,NA,629.9
"P2",206,801.405291262136,143,35,779,2015-05-23,36,20,5,20,6,NA,NA,629.1,699,738.63,749
"P2",714,844.053109243697,21,139,829,2015-01-21,111,8,1,3,3,798,798,798,829,NA,829
"P6",46,2119.25391304348,43,4,2142.485,2015-02-12,10,20,2,6,4,1884.99,1885,1886,2199,NA,2199
"P3",31,1193.72096774194,284,7,1166.96,2015-10-11,4,8,10,40,7,1199,1199,1199,1199,NA,1199
"P9",296,462.600135135135,251,39,429.9,2015-09-08,46,20,9,36,2,429.9,411.48,411.48,NA,509.52,449
"P8",169,524.337869822485,165,9,512,2015-06-14,12,8,6,23,7,489.88,489.88,513.89,498,NA,491.96
"P6",272,1773.47602941176,63,135,1703.41,2015-03-04,11,20,3,9,3,2199,1879,NA,NA,NA,2379.87
"P6",95,1529.76010526316,283,6,1460,2015-10-10,14,20,10,40,6,1480,1480,1480,1399,NA,1699
"P2",324,720.816388888889,202,56,708.99,2015-07-21,85,20,7,29,2,NA,NA,656.37,659.9,NA,897.37
"P1",87,1511.06091954023,222,13,1499,2015-08-10,19,8,8,32,1,1425.9,1425.9,1499,NA,1424.05,NA
"P2",4029,742.702156862745,75,99,777.9,2015-03-16,102,20,3,11,1,799,799,799,879,NA,835.05
"P7",7019,877.873839578288,40,618,849,2015-02-09,822,20,2,6,1,NA,NA,NA,849,NA,NA
"P6",79,1803.70151898734,125,12,1772.95,2015-05-05,22,8,5,18,2,1889,1889,1889,NA,NA,1799
"P9",893,484.081511758119,136,140,455.05,2015-05-16,173,8,5,19,6,478,478,478,NA,599,496
"P6",43,1753.56046511628,167,12,1756.88,2015-06-16,6,8,6,24,2,1797.77,1799.9,1799.9,NA,NA,NA
"P7",5845,867.331555175364,173,218,783.99,2015-06-22,497,8,6,25,1,783,783,783,748,792.57,749
"P4",648,533.470015432099,171,177,499,2015-06-20,156,8,6,24,6,NA,NA,NA,569,NA,NA
"P6",69,1688.33130434783,204,5,1697.38,2015-07-23,7,8,7,29,4,1253.16,1789.9,1789.9,1699,NA,2110.59
"P7",6971,837.792824558887,129,1920,749,2015-05-09,1234,20,5,18,6,NA,NA,NA,749,849,NA
"P7",7019,877.873839578288,42,2303,799,2015-02-11,1093,8,2,6,3,NA,NA,NA,849,NA,NA
"P3",116,1173.66068965517,186,29,1099,2015-07-05,24,8,7,26,7,1099,1099,1099,1299,NA,1099
"P7",4195,867.654345649583,21,700,849,2015-01-21,682,8,1,3,3,899,899,899,747.12,849,849
"P4",34,561.957352941176,208,4,539.9,2015-07-27,7,20,7,30,1,NA,NA,NA,449.1,NA,NA
"P7",1257,868.525202863962,14,330,849,2015-01-14,258,8,1,2,3,899,899,999,721.65,NA,849
"P5",496,825.629233870968,258,48,822.89,2015-09-15,165,8,9,37,2,880.59,809.1,880.59,NA,NA,NA
